,Path,Filename,TimeInFile,PrecedingIntrvl,CallsPerSec,CallDuration,Fc,HiFreq,LowFreq,Bndwdth,FreqMaxPwr,PrcntMaxAmpDur,TimeFromMaxToFc,FreqKnee,PrcntKneeDur,StartF,EndF,DominantSlope,SlopeAtFc,StartSlope,EndSlope,SteepestSlope,LowestSlope,TotalSlope,HiFtoKnSlope,KneeToFcSlope,CummNmlzdSlp,HiFtoFcExpAmp,HiFtoFcDmp,KnToFcExpAmp,KnToFcDmp,HiFtoKnExpAmp,HiFtoKnDmp,FreqLedge,LedgeDuration,LdgToFcSlp,KnToFcDur,UpprKnFreq,HiFtoUpprKnSlp,HiFtoUpprKnAmp,HiFtoUpprKnExp,HiFtoKnAmp,HiFtoKnExp,HiFtoFcAmp,HiFtoFcExp,UpprKnToKnAmp,UpprKnToKnExp,KnToFcAmp,KnToFcExp,LdgToFcAmp,LdgToFcExp,FreqCtr,FBak32dB,FFwd32dB,FBak20dB,FFwd20dB,FBak15dB  ,FFwd15dB,FBak5dB,FFwd5dB,Bndw32dB,Bndw20dB,Bndw15dB,Bndw5dB,DurOf32dB,DurOf20dB,DurOf15dB,DurOf5dB,Amp1stQrtl,Amp2ndQrtl,Amp3rdQrtl,Amp4thQrtl,Amp1stMean,Amp2ndMean,Amp3rdMean,Amp4thMean,LnExpA_StartAmp,LnExpB_StartAmp,AmpStartLn60ExpC,LnExpA_EndAmp,LnExpB_EndAmp,AmpEndLn60ExpC,AmpK@start,AmpK@end,AmpKurtosis,AmpSkew,AmpVariance,AmpMoment,AmpGausR2,PreFc250,PreFc500,PreFc1000,PreFc250Residue,PreFc500Residue,PreFc1000Residue,PreFc3000,PreFc3000Residue,KneeToFcResidue,Kn-FcCurviness,meanKn-FcCurviness,Kn-FcCurvinessTrndSlp,Quality,HiFminusStartF,FcMinusEndF,RelPwr2ndTo1st,RelPwr3rdTo1st,ParentDir,NextDirUp,Version,Filter,Preemphasis,MinAccpQuality,MaxSegLngth,Max#CallsConsidered
70,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,4445,28,16.643246,4.010919,24.332608,46.772901,19.773517,26.999384,43.497236,23.577282,2.677215,31.24773,58.883191,46.542437,19.773517,5.409738,3.567269,-0.721697,-10.554864,12.554664,3.5959,7.534434,8.378348,5.922949,7.360486,3.875388,0.58519,1.560206,1.27142,4.065789,0.73794,25.178566,0.242524,3.480604,1.261124,43.332033,5.800978,65.525468,-0.126994,83.156539,-0.207626,84.876152,-0.213964,83.128657,-0.210695,83.79828,-0.212308,55.378486,-0.140948,33.969737,22.45509,78.592814,23.952096,46.157685,24.700599,45.658683,32.934132,44.161677,56.137725,22.205589,20.958084,11.227545,0.194019,3.137937,2.846923,1.309383,77.153908,13110.147021,9016.482614,9764.213571,0.745218,0.807147,0.782589,0.726918,-0.150028,-0.267395,4.094345,-0.029679,-2.691758,4.094345,2.004731,10.58081,2.696315,-0.211979,0.01567,0.015577,0.247222,-3.480604,-5.869223,-6.138415,0.001554,0.025324,0.019361,-6.054042,0.020065,0.022951,0.067189,0.001344,0.00559,0.850262,0.230464,4.559091,0.365109,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
71,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,2361,20,16.643246,5.554555,33.882165,50.626354,30.629782,19.996572,37.838034,63.020782,0.923243,47.820172,29.9892,50.626354,30.82595,2.345592,3.005545,-0.401531,1.138079,6.833636,0.384748,4.311084,1.643572,5.214086,4.292846,5.402211,0.296677,2.545038,0.649563,1.170299,0.621502,34.742495,0.31957,2.615368,2.758001,50.238236,0.485004,51.22527,-0.009604,53.11752,-0.032927,60.391782,-0.096087,65.864945,-0.113574,69.330859,-0.12902,51.989094,-0.076098,41.86323,31.15942,51.630435,32.065217,50.724638,32.608696,50.362319,36.775362,40.036232,20.471014,18.65942,17.753623,3.26087,0.393317,0.589976,4.237247,0.675963,111.577423,9826.938835,18126.468371,15859.520418,0.856397,0.887434,0.899277,0.89473,-0.053337,-0.294844,4.094345,-0.073385,-0.186328,4.094345,4.370454,1.484315,4.25973,-1.043105,0.006427,0.006399,0.190805,-2.669318,-3.518788,-4.61401,5.479516e-05,0.012051,0.022044,-5.221981,0.046076,0.047831,0.043379,0.000387,0.001118,0.848568,0.0,3.056215,0.214632,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
72,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,4281,19,16.643246,2.900414,33.188874,51.739093,32.365732,19.373361,48.288949,26.057639,1.949975,47.397552,31.941622,51.739093,32.365732,4.137559,5.308276,-4.012919,-3.923407,16.38942,3.959126,7.259994,4.472581,8.545255,7.648037,5.337896,0.501236,2.9753,0.949651,0.886893,1.825035,34.313478,0.194659,5.844482,1.779316,47.397552,4.472581,56.584466,-0.090261,56.584466,-0.090261,63.46382,-0.164141,0.0,0.0,72.700668,-0.211639,63.112736,-0.172971,43.764882,32.291667,52.083333,33.680556,51.041667,34.375,50.347222,40.277778,49.305556,19.791667,17.361111,15.972222,9.027778,0.024332,2.486525,2.242963,1.340899,100.425338,12282.074195,12521.687842,10616.457629,0.828138,0.856905,0.829869,0.84655,-0.119178,-0.141826,4.094345,0.103753,-2.383758,4.094345,2.06665,20.627421,3.582859,-0.844104,0.013647,0.013534,0.11604,-6.109178,-7.340763,-8.08342,0.000479,0.005205,0.237687,-8.50528,0.211421,0.211777,0.021319,0.0003,0.005287,0.908291,0.0,0.823142,0.0,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
73,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,4686,79,16.643246,4.248081,30.177693,54.237225,28.671668,25.565557,39.601451,54.716347,1.598597,50.266711,21.658554,54.237225,28.671668,6.599633,4.043504,-5.785157,-3.675272,8.957888,2.93213,6.709214,4.124041,7.056913,6.792169,5.351491,0.417316,3.350412,0.635342,0.617789,2.1444,32.488665,0.557462,4.096817,3.002919,50.266711,4.124041,92.836024,-0.079331,92.836024,-0.079331,164.873446,-0.156415,0.0,0.0,205.092547,-0.179803,123.140378,-0.130788,40.885685,28.095238,53.095238,31.190476,51.190476,32.142857,50.714286,35.714286,45.952381,25.0,20.0,18.571429,10.238095,4.029374,2.969967,2.590731,1.355897,65.771911,13940.600844,15729.782799,14494.061984,0.773479,0.933063,0.971252,0.952795,-0.029778,-0.049259,4.094345,0.032839,-0.674393,4.094345,1.269076,6.011529,3.236911,-1.258117,0.008513,0.008464,0.834905,-3.73793,-4.060731,-5.226843,8.311109e-06,0.001147,0.033894,-7.062099,0.214205,0.215107,0.032495,0.000269,0.001678,0.841885,0.0,1.506025,0.472299,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
74,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,4755,75,16.643246,5.235725,22.499357,46.257087,22.397884,23.859203,26.070289,76.02871,0.950699,28.483647,69.117009,44.217797,22.418193,3.869753,0.799219,-0.19719,0.060881,13.184082,1.171124,6.44798,7.151731,4.953269,5.932971,3.958922,0.462206,0.530424,1.974483,4.310695,0.539175,22.82092,0.275194,1.130619,1.312576,45.193154,1.59085,48.460707,-0.034608,62.691256,-0.186237,63.220053,-0.190037,55.748792,-0.164154,67.002038,-0.203135,29.714148,-0.049956,33.30115,20.16129,47.619048,22.465438,46.466974,23.425499,46.082949,28.609831,30.913978,27.457757,24.001536,22.65745,2.304147,0.025364,0.279008,4.028904,0.603129,44.762675,3803.42713,7235.849784,11348.299693,0.596572,0.649445,0.791204,0.955719,-0.057424,0.091279,4.094345,-0.112499,-0.737169,4.094345,-2.87009,2.048575,1.967466,-0.333533,0.031556,0.031411,0.695884,-1.03602,-2.056301,-3.905462,7.512032e-05,0.005248,0.098985,-5.199329,0.177283,0.198241,0.105871,0.002036,0.007235,0.867311,2.039289,0.081164,0.256882,0.107941,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
75,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,1727,14,16.643246,4.875959,19.411861,43.229278,19.21,24.019277,24.900537,71.747087,1.278292,41.323318,18.307877,43.229278,19.850363,7.576718,2.18807,-1.611846,3.169127,7.869699,1.512964,5.77591,1.844933,5.967184,5.855059,5.114757,0.360358,3.380595,0.509474,0.666223,1.278122,19.488144,0.248272,0.802255,3.883966,41.323318,1.844933,47.612543,-0.043347,47.612543,-0.043347,69.700563,-0.179741,0.0,0.0,79.609204,-0.206123,25.656924,-0.041687,30.695429,17.827529,61.981758,21.766169,43.325041,22.38806,38.971808,29.436153,32.338308,44.154229,21.558872,16.583748,2.902156,0.024827,0.769644,2.776549,0.410152,99.643769,9572.75015,9235.798024,6095.531349,0.797672,0.789186,0.900242,0.790357,0.031848,-1.820259,4.094345,-0.112635,-0.230897,4.094345,17.011678,1.884328,3.161506,-0.689215,0.012967,0.012903,0.128157,-0.802255,-3.112545,-5.05758,0.004301,0.025879,0.066453,-5.553367,0.278058,0.415644,0.180415,0.001149,0.002087,0.839991,0.0,-0.438502,0.60236,0.237978,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
76,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,4602,17,16.643246,4.162128,31.929471,54.865194,30.473508,24.391686,30.702257,93.903338,-0.228376,51.38267,23.186519,54.865194,30.644727,7.133997,5.935347,-3.114633,1.078729,9.204065,2.847147,6.903642,3.407486,7.426912,7.037294,5.815686,0.420793,3.670368,0.661217,1.004345,1.40212,32.761751,0.254065,1.663283,2.714949,51.38267,3.407486,62.430753,-0.06374,62.430753,-0.06374,78.481305,-0.152921,0.0,0.0,88.354062,-0.180238,43.112451,-0.051027,42.462854,30.392157,54.901961,32.107843,53.676471,33.333333,52.941176,36.27451,48.284314,24.509804,21.568627,19.607843,12.009804,0.025375,3.219104,2.726274,1.592337,78.035412,12930.160908,13539.748286,12790.902087,0.816529,0.936205,0.9739,0.950976,0.005634,-0.714357,4.094345,0.009375,-0.211969,4.094345,67.727685,2.757507,5.405722,-1.596243,0.006519,0.006481,0.708916,-2.448143,-5.438507,-6.711187,0.03465,0.075709,0.060767,-7.401248,0.093952,0.095213,0.05531,0.000512,0.002086,0.855775,0.0,1.284744,0.436733,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
77,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,4505,45,16.643246,4.580571,32.332128,45.658166,23.114513,22.543653,35.958097,53.124061,0.722788,43.98362,26.29904,44.894389,23.114513,7.01447,2.422478,-0.225203,-0.983334,13.797443,0.147816,5.930975,2.750783,7.723546,5.870753,5.406355,0.391417,2.860737,0.852682,0.596126,1.747119,32.837082,0.265022,1.674462,1.951527,43.98362,2.750783,58.105744,-0.060995,58.105744,-0.060995,84.068165,-0.143363,0.0,0.0,114.911751,-0.198716,45.168529,-0.051468,37.07041,22.807018,50.0,26.973684,46.710526,27.631579,45.614035,33.552632,37.061404,27.192982,19.736842,17.982456,3.508772,0.024605,0.773889,3.276637,0.481858,101.832676,10225.631387,10820.019337,6611.321559,0.867795,0.716063,0.883921,0.860658,-0.09316,-0.204595,4.094345,-0.272705,0.18477,4.094345,2.360604,-0.709044,6.804404,-1.771875,0.015502,0.01542,-0.01897,-1.468647,-4.397684,-6.355043,0.000496,0.043128,0.084788,-7.640825,0.770688,0.720128,-0.026353,-0.000334,0.009178,0.746964,0.763776,9.217616,0.550958,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
78,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,1785,27,16.643246,6.371993,20.179935,45.3174,14.417347,30.900053,25.871718,66.655947,1.298209,25.265209,68.549582,44.502647,14.417347,5.073754,2.969548,-0.266124,-10.782341,9.124,1.506155,5.547497,5.826555,4.42826,5.161356,4.808784,0.362301,0.868667,1.591167,4.509778,0.432648,21.337061,0.36462,3.156794,1.177547,44.004919,1.930718,49.891464,-0.042896,67.964742,-0.160305,69.668212,-0.167862,101.732286,-0.229417,82.200018,-0.196886,60.123551,-0.152113,31.136709,18.623737,53.503788,20.044192,41.982323,20.991162,41.508838,24.305556,29.040404,34.880051,21.938131,20.517677,4.734848,0.510468,4.121882,3.685216,1.013563,118.631717,8365.975888,14727.026842,9603.528452,0.825063,0.853057,0.913065,0.706881,0.101806,-2.329095,4.094345,-0.09548,-0.198766,4.094345,12.296416,2.005494,5.5235,-1.674803,0.021926,0.021843,0.345536,-2.977133,-3.619436,-4.290905,1.753007e-05,0.003726,0.011674,-4.679527,0.017479,0.013776,0.053064,0.001154,0.002144,0.842626,0.814754,5.762588,0.572493,0.15238,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
79,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,2273,77,16.643246,6.020451,33.113945,53.623908,19.517355,34.106553,46.266104,28.53972,2.236968,49.976837,16.882651,53.623908,19.517355,5.143794,2.836224,-3.369576,-4.44919,7.741518,3.204589,5.745616,3.547738,6.256467,5.728815,5.08532,0.386593,3.15229,0.614195,0.886984,1.503062,33.577608,0.204145,1.541409,2.938777,49.976837,3.547738,67.487066,-0.068269,67.487066,-0.068269,86.214617,-0.128963,0.0,0.0,98.767956,-0.151849,46.523248,-0.046177,37.34947,24.263722,76.472557,26.773762,52.543507,28.447122,51.539491,32.29585,47.188755,52.208835,25.769746,23.092369,14.892905,0.631727,4.709662,4.224881,2.552154,82.22028,12027.094579,13724.563606,6565.671058,0.828285,0.953142,0.936353,0.674991,0.070847,-0.683142,4.094345,-0.035835,-0.949565,4.094345,4.319428,7.05205,5.2786,-1.726614,0.021507,0.02142,0.815973,-2.071959,-3.543981,-4.743428,0.004983,0.01063,0.029017,-6.238445,0.110011,0.109427,0.051172,0.00043,0.001902,0.851968,0.0,13.59659,0.121955,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
80,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,1699,46,16.643246,4.263994,24.661113,42.798498,21.681354,21.117144,24.480282,83.663752,-0.024878,38.757654,36.877986,42.226355,21.845868,5.74905,5.490271,-0.026946,0.990562,10.066003,0.805134,7.003153,4.152222,7.858689,6.399043,5.079903,0.496331,2.903965,0.884272,1.85877,0.972187,26.906423,0.445973,4.988576,1.970065,41.512205,2.009577,49.990158,-0.047242,59.714438,-0.099076,85.60765,-0.19606,69.82195,-0.141657,111.163418,-0.247133,80.83006,-0.194456,35.172887,18.571429,44.047619,22.619048,43.095238,23.809524,42.619048,34.761905,37.142857,25.47619,20.47619,18.809524,2.380952,0.024878,0.472677,3.303364,0.290303,65.511165,3980.695167,10151.361341,14540.121852,0.736437,0.80177,0.823277,0.875359,0.038703,-2.716617,4.094345,-0.089417,-0.321504,4.094345,28.18861,1.789552,2.241228,-0.114246,0.010213,0.010154,0.324094,-3.965737,-5.546914,-7.48701,0.006027,0.017126,0.067247,-7.786387,0.085195,0.077374,0.020508,0.000263,0.002843,0.871,0.572142,2.815244,0.596335,0.257734,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
81,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,1025,19,16.643246,4.125268,34.691146,46.036684,34.171631,11.865053,34.587014,95.142535,-0.050096,45.308543,39.780172,44.296001,34.171631,6.300488,1.930033,-0.051392,-2.228227,7.824876,0.34035,4.91201,0.876906,5.678628,3.881031,3.465188,0.46535,1.709068,0.889219,0.35478,1.193774,34.433786,0.375719,1.10027,2.23375,45.308543,0.876906,48.6153,-0.019109,48.6153,-0.019109,66.964788,-0.118652,0.0,0.0,75.892513,-0.145317,29.244363,0.031552,43.658155,30.45809,47.758285,33.869396,47.02729,34.60039,46.783626,39.961014,46.052632,17.300195,13.157895,12.183236,6.091618,0.025048,0.025048,0.746659,1.543045,73.541367,11173.176879,9899.205504,11641.346451,0.797587,0.949539,0.922626,0.932317,0.007672,-1.280605,4.094345,-0.029512,-0.171881,4.094345,85.578519,1.389304,4.835076,-1.495881,0.006256,0.00622,0.619208,-0.228233,0.370166,-3.563654,0.004212,0.112828,0.295756,-5.396113,0.399471,0.353464,0.020024,0.000222,0.003675,0.803423,1.740684,0.519514,0.587496,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
82,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,1008,17,16.643246,3.587753,30.976718,46.501677,27.583823,18.917854,34.986095,72.770507,0.773578,41.136282,51.208875,45.735933,27.583823,6.970904,0.142898,-0.024699,-35.088217,13.074237,0.712259,6.552347,4.603109,7.643577,5.812231,4.40026,0.518431,1.729655,1.261898,2.190274,0.886795,31.399539,0.241743,1.88118,1.547156,41.136282,4.603109,67.375394,-0.102059,67.375394,-0.102059,85.796428,-0.162486,0.0,0.0,113.297739,-0.214465,44.871848,-0.060598,41.423596,29.082774,48.098434,31.040268,47.259508,31.879195,46.700224,35.234899,45.861298,19.01566,16.219239,14.821029,10.626398,0.080124,0.348395,0.517615,2.489954,80.583363,9190.14787,11148.201273,9850.939404,0.905781,0.878628,0.880766,0.754465,-0.086636,-1.27115,4.094345,-0.1451,0.064896,4.094345,5.981525,-1.222194,4.711198,-1.201457,0.011922,0.011842,0.315228,-1.88118,-5.884341,-6.565003,0.003166,0.069599,0.067601,-7.416372,0.188194,0.197595,0.123701,0.001995,0.012372,0.770684,0.765744,3.392896,0.697423,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
83,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,990,41,16.643246,5.632115,22.527753,48.883324,22.511668,26.371657,30.207111,52.226212,1.934502,32.890146,37.243282,48.883324,23.944515,3.379255,0.217504,-9.558354,3.450687,10.780246,1.237547,5.476437,7.493414,4.591705,4.896403,3.277077,0.439428,1.97809,0.661885,3.47449,0.753538,22.654222,0.36589,0.341762,2.778358,41.764799,8.493403,71.148474,-0.18785,70.658834,-0.183205,67.693598,-0.167673,55.706463,-0.123726,68.087388,-0.167999,24.952035,-0.015172,30.915672,20.655271,58.938746,21.723647,42.200855,22.435897,40.420228,26.353276,33.297721,38.283476,20.477208,17.98433,6.944444,0.024393,4.836197,4.426324,1.543051,62.531288,12417.642592,14199.271247,7917.345525,0.646717,0.887769,0.913407,0.746319,0.009507,-0.891998,4.094345,0.058288,-1.258644,4.094345,5.530639,6.981759,3.294827,-0.903149,0.025705,0.025595,0.75887,-0.087089,-1.013366,-2.545774,3.496099e-05,0.007914,0.038163,-4.562132,0.343145,0.337979,0.087319,0.000773,0.002053,0.876588,0.0,-1.416762,0.486191,0.011462,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
84,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,949,18,16.643246,3.006434,41.582796,48.890578,37.478658,11.41192,41.508516,84.917643,-0.025191,46.939954,36.477502,48.890578,37.478658,4.589643,1.170316,-0.161186,-7.385135,5.447542,0.278419,3.320681,1.65521,4.274506,3.7465,2.533671,0.489981,1.204903,1.141574,1.001304,0.738442,41.575083,0.188235,0.82749,1.43113,48.281427,0.72909,50.349466,-0.014951,52.46407,-0.034102,57.386962,-0.071465,56.925703,-0.065186,62.888864,-0.096551,38.224596,0.01987,45.597121,39.295393,50.135501,40.650407,49.119241,41.327913,48.780488,43.02168,47.764228,10.840108,8.468835,7.452575,4.742547,0.226721,0.352676,2.261367,1.194154,74.071312,8222.501563,13224.370492,18391.419799,0.767662,0.895875,0.952438,0.911752,-0.001334,-1.798327,4.094345,0.028433,-0.373959,4.094345,23.886513,3.090816,5.235135,-1.489468,0.009231,0.009156,0.823414,-0.846673,-3.699765,-4.441928,0.013892,0.03814,0.025188,-4.336554,0.023258,0.025843,0.074691,0.001334,0.008266,0.851033,0.0,4.104138,0.310682,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
85,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,1225,20,16.643246,4.661929,29.938471,53.233471,29.572243,23.661228,29.953491,89.455769,0.098313,35.864445,49.888017,53.233471,29.572243,8.085208,0.21524,-8.710028,-1.115625,8.54642,0.461614,5.659177,7.588617,3.927494,5.351666,2.375138,0.555918,1.034942,1.014426,3.195942,0.769968,30.213621,0.466986,0.511097,1.942934,44.891424,8.168826,76.861978,-0.165836,78.093206,-0.171806,72.675381,-0.14849,68.590117,-0.137513,63.204535,-0.121342,33.368575,-0.01705,35.864445,27.202073,53.972366,29.145078,49.222798,29.792746,47.927461,31.303972,43.393782,26.770294,20.07772,18.134715,12.08981,0.024578,4.152821,3.835766,2.228838,77.017638,11555.913869,12185.914185,12924.941005,0.77247,0.926337,0.963504,0.948385,0.031348,-1.896836,4.094345,0.031134,-0.31627,4.094345,50.322269,3.244912,4.407998,-1.529221,0.008753,0.008708,0.828029,-0.08094,-0.657369,-2.161784,1.704601e-06,0.002804,0.042805,-3.950638,0.262614,0.286845,0.069382,0.00089,0.003057,0.813953,0.0,0.366228,0.593029,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
86,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T002346m783-Laci.wav,barn1_D20220723T002346m783-Laci.wav,4855,21,16.643246,4.808959,24.032179,51.207393,23.845093,27.3623,34.469269,55.89882,1.993829,28.898391,77.553317,51.207393,23.845093,7.741435,2.075852,-3.43707,-1.997907,12.007762,1.378147,6.203213,6.433553,6.091669,6.285803,5.486555,0.374864,1.906744,1.120544,5.000175,0.442056,24.933648,0.253958,3.679447,0.952473,48.386285,4.540999,59.493118,-0.090812,69.086427,-0.156614,70.205437,-0.16251,94.21158,-0.216816,98.967037,-0.225536,61.817735,-0.150576,36.494811,24.621212,52.188552,28.198653,45.875421,28.829966,40.614478,33.459596,35.563973,27.56734,17.676768,11.784512,2.104377,0.330145,2.809239,1.864754,0.339046,75.840598,4984.172422,11801.102394,11630.237343,0.677831,0.558282,0.885454,0.898415,-0.112556,-0.00033,4.094345,-0.431348,-0.024867,4.094345,1.019937,0.941507,5.614619,-1.482884,0.038975,0.038778,0.270975,-3.679447,-7.485268,-5.801354,0.00088,0.144274,0.221842,-5.569922,0.22044,0.20687,-0.000519,-1.441363e-05,0.012479,0.801475,0.0,0.187086,0.432758,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
87,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T005607m172-Coto.wav,barn1_D20220723T005607m172-Coto.wav,4330,71,18.167736,3.59479,22.192466,43.669758,21.935119,21.73464,27.568042,67.336694,1.100148,35.320733,22.894476,43.669758,22.442135,6.095665,1.991817,-7.750456,2.921558,11.198381,0.129755,6.053672,10.438171,5.29213,5.818692,2.704053,0.596818,2.7044,0.596081,1.651312,2.129919,21.960256,0.296119,0.589201,2.697752,35.320733,10.438171,89.766027,-0.264694,89.766027,-0.264694,73.231538,-0.200375,0.0,0.0,69.190637,-0.188762,18.6795,0.026834,29.33778,20.134228,62.919463,21.532438,44.463087,22.091723,39.42953,26.006711,33.836689,42.785235,22.930649,17.337808,7.829978,0.024677,0.024677,2.738638,1.524986,82.288375,16480.212017,13252.55196,12965.208728,0.753608,0.928933,0.908078,0.85479,-0.191308,0.225725,4.094345,-0.000286,-0.44916,4.094345,-1.740286,2.78173,2.53402,-0.792989,0.008886,0.008826,0.458615,0.825181,-0.8427,-4.264082,0.000564,0.017408,0.369142,-5.477613,0.467215,0.437609,0.261176,0.002396,0.002611,0.798387,0.0,-0.24967,0.482188,0.110615,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
88,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T005607m172-Coto.wav,barn1_D20220723T005607m172-Coto.wav,4238,18,18.167736,4.663582,37.271373,47.065892,28.292351,18.773542,34.657564,72.438249,-0.337822,45.15386,37.253957,47.014361,28.292351,4.015978,6.868195,-0.154328,-2.02124,8.54783,0.021863,3.269132,0.671995,6.459348,4.518377,5.191114,0.2656,2.089091,1.132986,1.144294,0.296031,39.634508,0.386082,5.916267,1.303027,46.371174,1.219931,52.311938,-0.026158,49.794207,-0.014437,65.251759,-0.072098,89.740937,-0.122821,107.888843,-0.154422,106.725547,-0.153545,42.223576,27.849741,49.006908,29.360967,47.927461,30.008636,47.279793,32.599309,41.234888,21.157168,18.566494,17.271157,8.635579,0.025527,0.280793,0.357373,1.471938,49.203874,9064.072608,10540.655391,8896.066521,0.660937,0.822781,0.876222,0.878655,-0.026439,-0.681589,4.094345,-0.057191,-0.543472,4.094345,9.086081,2.304079,2.151532,-0.408929,0.012634,0.012569,0.721519,-5.902885,-6.286704,-7.104093,0.000145,0.003115,0.016314,-6.037013,0.116801,0.067718,-0.062097,-0.001194,0.00318,0.811223,0.051531,8.979023,0.439589,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
89,C:\Users\Owner\Desktop\bats\src\test_audio\barn1_D20220723T005607m172-Coto.wav,barn1_D20220723T005607m172-Coto.wav,4112,23,18.167736,5.324902,32.093973,56.015585,26.241386,29.774199,36.881362,47.613886,1.929662,38.355902,42.172299,56.015585,26.241386,4.646546,0.891261,-5.568014,-2.685309,9.963194,0.109751,5.980924,8.419537,3.177724,5.319202,2.01469,0.586426,0.452032,1.227102,3.690348,0.759358,31.38663,0.45672,1.926162,2.219421,53.010355,6.103179,65.06497,-0.111567,72.544237,-0.177256,68.319693,-0.151379,57.857263,-0.116705,52.807253,-0.094937,22.742996,0.060451,36.306449,25.189394,56.628788,29.734848,52.840909,30.30303,46.022727,32.954545,39.015152,31.439394,23.106061,15.719697,6.060606,0.024567,4.252361,3.454682,1.35221,69.277775,10324.345739,12908.738484,10900.371389,0.732703,0.914657,0.946402,0.796915,0.053696,-0.732355,4.094345,-0.009951,-0.846522,4.094345,7.527415,5.161934,2.45091,-0.66304,0.012839,0.012781,0.872689,1.322269,1.703434,-0.872065,0.000845,0.00427,0.153479,-3.609038,0.525025,0.377257,0.132164,0.001485,-0.000438,0.784009,0.0,5.852586,0.676758,0.0,test_audio,src,4.4.5,5 kHz,medium,0.8,0.5 sec,32
